customer_id,product_id,quantity,region,sale_date,sale_id,total_amount,unit_price
3,104,3,Latin America,2025-07-03T00:00:00,454057,150,50
2,103,1,North America,2025-07-02T00:00:00,454061,200,200
5,105,2,Europe,2025-07-05T00:00:00,454064,700,350
3,104,3,Latin America,2025-07-03T00:00:00,454067,150,50
1,101,2,North America,2025-07-01T00:00:00,454070,2400,1200
4,102,1,North America,2025-07-04T00:00:00,454073,900,900
2,103,1,North America,2025-07-02T00:00:00,454076,200,200
5,105,2,Europe,2025-07-05T00:00:00,454079,700,350
4,102,1,North America,2025-07-04T00:00:00,452430,900,900
5,105,2,Europe,2025-07-05T00:00:00,452431,700,350
1,101,2,North America,2025-07-01T00:00:00,452432,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452433,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452434,150,50
4,102,1,North America,2025-07-04T00:00:00,452435,900,900
5,105,2,Europe,2025-07-05T00:00:00,452436,700,350
1,101,2,North America,2025-07-01T00:00:00,452437,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452438,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452439,150,50
4,102,1,North America,2025-07-04T00:00:00,452440,900,900
1,101,2,North America,2025-07-01T00:00:00,452442,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452445,900,900
2,103,1,North America,2025-07-02T00:00:00,452448,200,200
5,105,2,Europe,2025-07-05T00:00:00,452451,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452454,150,50
2,103,1,North America,2025-07-02T00:00:00,452458,200,200
5,105,2,Europe,2025-07-05T00:00:00,452461,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452464,150,50
1,101,2,North America,2025-07-01T00:00:00,452467,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452470,900,900
2,103,1,North America,2025-07-02T00:00:00,452473,200,200
5,105,2,Europe,2025-07-05T00:00:00,452476,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452479,150,50
2,103,1,North America,2025-07-02T00:00:00,452483,200,200
5,105,2,Europe,2025-07-05T00:00:00,452486,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452489,150,50
4,102,1,North America,2025-07-04T00:00:00,452492,900,900
5,105,2,Europe,2025-07-05T00:00:00,452495,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452498,150,50
2,103,1,North America,2025-07-02T00:00:00,452502,200,200
5,105,2,Europe,2025-07-05T00:00:00,452505,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452508,150,50
1,101,2,North America,2025-07-01T00:00:00,452511,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452514,900,900
2,103,1,North America,2025-07-02T00:00:00,452517,200,200
1,101,2,North America,2025-07-01T00:00:00,452521,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452524,900,900
2,103,1,North America,2025-07-02T00:00:00,452527,200,200
5,105,2,Europe,2025-07-05T00:00:00,452530,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452533,150,50
2,103,1,North America,2025-07-02T00:00:00,452537,200,200
5,105,2,Europe,2025-07-05T00:00:00,452540,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452543,150,50
1,101,2,North America,2025-07-01T00:00:00,452546,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452549,900,900
2,103,1,North America,2025-07-02T00:00:00,452552,200,200
5,105,2,Europe,2025-07-05T00:00:00,452555,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452558,150,50
2,103,1,North America,2025-07-02T00:00:00,452562,200,200
5,105,2,Europe,2025-07-05T00:00:00,452565,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452568,150,50
1,101,2,North America,2025-07-01T00:00:00,452571,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452574,900,900
2,103,1,North America,2025-07-02T00:00:00,452578,200,200
5,105,2,Europe,2025-07-05T00:00:00,452581,700,350
1,101,2,North America,2025-07-01T00:00:00,452584,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452587,900,900
2,103,1,North America,2025-07-02T00:00:00,452590,200,200
5,105,2,Europe,2025-07-05T00:00:00,452593,700,350
2,103,1,North America,2025-07-02T00:00:00,452595,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452596,150,50
4,102,1,North America,2025-07-04T00:00:00,452597,900,900
5,105,2,Europe,2025-07-05T00:00:00,452598,700,350
1,101,2,North America,2025-07-01T00:00:00,452599,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452600,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452601,150,50
4,102,1,North America,2025-07-04T00:00:00,452602,900,900
5,105,2,Europe,2025-07-05T00:00:00,452603,700,350
1,101,2,North America,2025-07-01T00:00:00,452604,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452605,200,200
4,102,1,North America,2025-07-04T00:00:00,452607,900,900
2,103,1,North America,2025-07-02T00:00:00,452610,200,200
5,105,2,Europe,2025-07-05T00:00:00,452613,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452616,150,50
2,103,1,North America,2025-07-02T00:00:00,452620,200,200
5,105,2,Europe,2025-07-05T00:00:00,452623,700,350
2,103,1,North America,2025-07-02T00:00:00,452626,200,200
5,105,2,Europe,2025-07-05T00:00:00,452629,700,350
4,102,1,North America,2025-07-04T00:00:00,452632,900,900
2,103,1,North America,2025-07-02T00:00:00,452635,200,200
5,105,2,Europe,2025-07-05T00:00:00,452638,700,350
1,101,2,North America,2025-07-01T00:00:00,452642,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452645,900,900
2,103,1,North America,2025-07-02T00:00:00,452648,200,200
5,105,2,Europe,2025-07-05T00:00:00,452651,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452654,150,50
1,101,2,North America,2025-07-01T00:00:00,452657,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452660,900,900
4,102,1,North America,2025-07-04T00:00:00,452664,900,900
2,103,1,North America,2025-07-02T00:00:00,452667,200,200
5,105,2,Europe,2025-07-05T00:00:00,452670,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452673,150,50
1,101,2,North America,2025-07-01T00:00:00,452676,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452679,900,900
3,104,3,Latin America,2025-07-03T00:00:00,452683,150,50
1,101,2,North America,2025-07-01T00:00:00,452686,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452689,900,900
2,103,1,North America,2025-07-02T00:00:00,452692,200,200
5,105,2,Europe,2025-07-05T00:00:00,452695,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452698,150,50
2,103,1,North America,2025-07-02T00:00:00,452702,200,200
5,105,2,Europe,2025-07-05T00:00:00,452705,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452708,150,50
1,101,2,North America,2025-07-01T00:00:00,452711,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452714,900,900
2,103,1,North America,2025-07-02T00:00:00,452717,200,200
1,101,2,North America,2025-07-01T00:00:00,452721,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452724,900,900
2,103,1,North America,2025-07-02T00:00:00,452727,200,200
5,105,2,Europe,2025-07-05T00:00:00,452730,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452733,150,50
2,103,1,North America,2025-07-02T00:00:00,452737,200,200
5,105,2,Europe,2025-07-05T00:00:00,452740,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452743,150,50
1,101,2,North America,2025-07-01T00:00:00,452746,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452749,900,900
2,103,1,North America,2025-07-02T00:00:00,452752,200,200
5,105,2,Europe,2025-07-05T00:00:00,452755,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452758,150,50
5,105,2,Europe,2025-07-05T00:00:00,452760,700,350
1,101,2,North America,2025-07-01T00:00:00,452761,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452762,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452763,150,50
4,102,1,North America,2025-07-04T00:00:00,452764,900,900
5,105,2,Europe,2025-07-05T00:00:00,452765,700,350
1,101,2,North America,2025-07-01T00:00:00,452766,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452767,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452768,150,50
4,102,1,North America,2025-07-04T00:00:00,452769,900,900
5,105,2,Europe,2025-07-05T00:00:00,452770,700,350
4,102,1,North America,2025-07-04T00:00:00,452773,900,900
2,103,1,North America,2025-07-02T00:00:00,452776,200,200
5,105,2,Europe,2025-07-05T00:00:00,452779,700,350
2,103,1,North America,2025-07-02T00:00:00,452782,200,200
5,105,2,Europe,2025-07-05T00:00:00,452785,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452788,150,50
2,103,1,North America,2025-07-02T00:00:00,452792,200,200
5,105,2,Europe,2025-07-05T00:00:00,452795,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452798,150,50
1,101,2,North America,2025-07-01T00:00:00,452801,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452804,900,900
3,104,3,Latin America,2025-07-03T00:00:00,452808,150,50
1,101,2,North America,2025-07-01T00:00:00,452811,2400,1200
5,105,2,Europe,2025-07-05T00:00:00,452814,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452817,150,50
1,101,2,North America,2025-07-01T00:00:00,452820,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452823,900,900
3,104,3,Latin America,2025-07-03T00:00:00,452827,150,50
1,101,2,North America,2025-07-01T00:00:00,452830,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452833,900,900
2,103,1,North America,2025-07-02T00:00:00,452836,200,200
5,105,2,Europe,2025-07-05T00:00:00,452839,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452842,150,50
2,103,1,North America,2025-07-02T00:00:00,452846,200,200
5,105,2,Europe,2025-07-05T00:00:00,452849,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452852,150,50
1,101,2,North America,2025-07-01T00:00:00,452855,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452858,900,900
2,103,1,North America,2025-07-02T00:00:00,452861,200,200
1,101,2,North America,2025-07-01T00:00:00,452865,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452868,900,900
2,103,1,North America,2025-07-02T00:00:00,452871,200,200
5,105,2,Europe,2025-07-05T00:00:00,452874,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452877,150,50
2,103,1,North America,2025-07-02T00:00:00,452881,200,200
5,105,2,Europe,2025-07-05T00:00:00,452884,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452887,150,50
1,101,2,North America,2025-07-01T00:00:00,452890,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452893,900,900
2,103,1,North America,2025-07-02T00:00:00,452896,200,200
5,105,2,Europe,2025-07-05T00:00:00,452899,700,350
4,102,1,North America,2025-07-04T00:00:00,452903,900,900
2,103,1,North America,2025-07-02T00:00:00,452906,200,200
5,105,2,Europe,2025-07-05T00:00:00,452909,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452912,150,50
1,101,2,North America,2025-07-01T00:00:00,452915,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452918,900,900
3,104,3,Latin America,2025-07-03T00:00:00,452922,150,50
1,101,2,North America,2025-07-01T00:00:00,452925,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452926,900,900
5,105,2,Europe,2025-07-05T00:00:00,452927,700,350
1,101,2,North America,2025-07-01T00:00:00,452928,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452929,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452930,150,50
4,102,1,North America,2025-07-04T00:00:00,452931,900,900
5,105,2,Europe,2025-07-05T00:00:00,452932,700,350
1,101,2,North America,2025-07-01T00:00:00,452933,2400,1200
2,103,1,North America,2025-07-02T00:00:00,452934,200,200
3,104,3,Latin America,2025-07-03T00:00:00,452935,150,50
4,102,1,North America,2025-07-04T00:00:00,452936,900,900
4,102,1,North America,2025-07-04T00:00:00,452938,900,900
5,105,2,Europe,2025-07-05T00:00:00,452941,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452944,150,50
1,101,2,North America,2025-07-01T00:00:00,452947,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452950,900,900
3,104,3,Latin America,2025-07-03T00:00:00,452954,150,50
1,101,2,North America,2025-07-01T00:00:00,452957,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452960,900,900
2,103,1,North America,2025-07-02T00:00:00,452963,200,200
5,105,2,Europe,2025-07-05T00:00:00,452966,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452969,150,50
2,103,1,North America,2025-07-02T00:00:00,452973,200,200
5,105,2,Europe,2025-07-05T00:00:00,452976,700,350
3,104,3,Latin America,2025-07-03T00:00:00,452979,150,50
1,101,2,North America,2025-07-01T00:00:00,452982,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452985,900,900
3,104,3,Latin America,2025-07-03T00:00:00,452989,150,50
1,101,2,North America,2025-07-01T00:00:00,452992,2400,1200
4,102,1,North America,2025-07-04T00:00:00,452995,900,900
2,103,1,North America,2025-07-02T00:00:00,452998,200,200
5,105,2,Europe,2025-07-05T00:00:00,453001,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453004,150,50
2,103,1,North America,2025-07-02T00:00:00,453008,200,200
5,105,2,Europe,2025-07-05T00:00:00,453011,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453014,150,50
1,101,2,North America,2025-07-01T00:00:00,453017,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453020,900,900
2,103,1,North America,2025-07-02T00:00:00,453023,200,200
5,105,2,Europe,2025-07-05T00:00:00,453027,700,350
1,101,2,North America,2025-07-01T00:00:00,453030,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453033,900,900
2,103,1,North America,2025-07-02T00:00:00,453036,200,200
5,105,2,Europe,2025-07-05T00:00:00,453039,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453042,150,50
2,103,1,North America,2025-07-02T00:00:00,453046,200,200
5,105,2,Europe,2025-07-05T00:00:00,453049,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453052,150,50
1,101,2,North America,2025-07-01T00:00:00,453055,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453058,900,900
2,103,1,North America,2025-07-02T00:00:00,453061,200,200
5,105,2,Europe,2025-07-05T00:00:00,453064,700,350
4,102,1,North America,2025-07-04T00:00:00,453068,900,900
1,101,2,North America,2025-07-01T00:00:00,453071,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453074,900,900
4,102,1,North America,2025-07-04T00:00:00,453077,900,900
2,103,1,North America,2025-07-02T00:00:00,453080,200,200
5,105,2,Europe,2025-07-05T00:00:00,453083,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453086,150,50
1,101,2,North America,2025-07-01T00:00:00,453090,2400,1200
2,103,1,North America,2025-07-02T00:00:00,453091,200,200
3,104,3,Latin America,2025-07-03T00:00:00,453092,150,50
4,102,1,North America,2025-07-04T00:00:00,453093,900,900
5,105,2,Europe,2025-07-05T00:00:00,453094,700,350
1,101,2,North America,2025-07-01T00:00:00,453095,2400,1200
2,103,1,North America,2025-07-02T00:00:00,453096,200,200
3,104,3,Latin America,2025-07-03T00:00:00,453097,150,50
4,102,1,North America,2025-07-04T00:00:00,453098,900,900
5,105,2,Europe,2025-07-05T00:00:00,453099,700,350
1,101,2,North America,2025-07-01T00:00:00,453100,2400,1200
2,103,1,North America,2025-07-02T00:00:00,453101,200,200
4,102,1,North America,2025-07-04T00:00:00,453103,900,900
2,103,1,North America,2025-07-02T00:00:00,453106,200,200
3,104,3,Latin America,2025-07-03T00:00:00,453109,150,50
1,101,2,North America,2025-07-01T00:00:00,453112,2400,1200
5,105,2,Europe,2025-07-05T00:00:00,453116,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453119,150,50
1,101,2,North America,2025-07-01T00:00:00,453122,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453125,900,900
2,103,1,North America,2025-07-02T00:00:00,453128,200,200
5,105,2,Europe,2025-07-05T00:00:00,453131,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453134,150,50
2,103,1,North America,2025-07-02T00:00:00,453138,200,200
5,105,2,Europe,2025-07-05T00:00:00,453141,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453144,150,50
1,101,2,North America,2025-07-01T00:00:00,453147,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453150,900,900
3,104,3,Latin America,2025-07-03T00:00:00,453154,150,50
1,101,2,North America,2025-07-01T00:00:00,453157,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453160,900,900
2,103,1,North America,2025-07-02T00:00:00,453163,200,200
5,105,2,Europe,2025-07-05T00:00:00,453166,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453169,150,50
2,103,1,North America,2025-07-02T00:00:00,453173,200,200
5,105,2,Europe,2025-07-05T00:00:00,453176,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453179,150,50
1,101,2,North America,2025-07-01T00:00:00,453182,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453185,900,900
2,103,1,North America,2025-07-02T00:00:00,453188,200,200
5,105,2,Europe,2025-07-05T00:00:00,453191,700,350
4,102,1,North America,2025-07-04T00:00:00,453195,900,900
2,103,1,North America,2025-07-02T00:00:00,453198,200,200
5,105,2,Europe,2025-07-05T00:00:00,453201,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453204,150,50
1,101,2,North America,2025-07-01T00:00:00,453207,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453210,900,900
3,104,3,Latin America,2025-07-03T00:00:00,453214,150,50
1,101,2,North America,2025-07-01T00:00:00,453217,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453220,900,900
2,103,1,North America,2025-07-02T00:00:00,453223,200,200
5,105,2,Europe,2025-07-05T00:00:00,453226,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453229,150,50
2,103,1,North America,2025-07-02T00:00:00,453233,200,200
5,105,2,Europe,2025-07-05T00:00:00,453236,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453239,150,50
3,104,3,Latin America,2025-07-03T00:00:00,453242,150,50
1,101,2,North America,2025-07-01T00:00:00,453245,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453248,900,900
3,104,3,Latin America,2025-07-03T00:00:00,453252,150,50
1,101,2,North America,2025-07-01T00:00:00,453255,2400,1200
2,103,1,North America,2025-07-02T00:00:00,453256,200,200
3,104,3,Latin America,2025-07-03T00:00:00,453257,150,50
4,102,1,North America,2025-07-04T00:00:00,453258,900,900
5,105,2,Europe,2025-07-05T00:00:00,453259,700,350
1,101,2,North America,2025-07-01T00:00:00,453260,2400,1200
2,103,1,North America,2025-07-02T00:00:00,453261,200,200
3,104,3,Latin America,2025-07-03T00:00:00,453262,150,50
4,102,1,North America,2025-07-04T00:00:00,453263,900,900
5,105,2,Europe,2025-07-05T00:00:00,453264,700,350
1,101,2,North America,2025-07-01T00:00:00,453265,2400,1200
2,103,1,North America,2025-07-02T00:00:00,453266,200,200
4,102,1,North America,2025-07-04T00:00:00,453268,900,900
2,103,1,North America,2025-07-02T00:00:00,453271,200,200
5,105,2,Europe,2025-07-05T00:00:00,453274,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453277,150,50
1,101,2,North America,2025-07-01T00:00:00,453280,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453283,900,900
3,104,3,Latin America,2025-07-03T00:00:00,453287,150,50
1,101,2,North America,2025-07-01T00:00:00,453290,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453293,900,900
2,103,1,North America,2025-07-02T00:00:00,453296,200,200
5,105,2,Europe,2025-07-05T00:00:00,453299,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453302,150,50
2,103,1,North America,2025-07-02T00:00:00,453306,200,200
5,105,2,Europe,2025-07-05T00:00:00,453309,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453312,150,50
1,101,2,North America,2025-07-01T00:00:00,453315,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453318,900,900
2,103,1,North America,2025-07-02T00:00:00,453321,200,200
1,101,2,North America,2025-07-01T00:00:00,453325,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453328,900,900
2,103,1,North America,2025-07-02T00:00:00,453331,200,200
5,105,2,Europe,2025-07-05T00:00:00,453334,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453337,150,50
2,103,1,North America,2025-07-02T00:00:00,453341,200,200
5,105,2,Europe,2025-07-05T00:00:00,453344,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453347,150,50
1,101,2,North America,2025-07-01T00:00:00,453350,2400,1200
5,105,2,Europe,2025-07-05T00:00:00,453353,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453356,150,50
5,105,2,Europe,2025-07-05T00:00:00,453359,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453362,150,50
2,103,1,North America,2025-07-02T00:00:00,453366,200,200
5,105,2,Europe,2025-07-05T00:00:00,453369,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453372,150,50
1,101,2,North America,2025-07-01T00:00:00,453375,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453378,900,900
3,104,3,Latin America,2025-07-03T00:00:00,453382,150,50
1,101,2,North America,2025-07-01T00:00:00,453385,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453388,900,900
2,103,1,North America,2025-07-02T00:00:00,453391,200,200
1,101,2,North America,2025-07-01T00:00:00,453394,2400,1200
5,105,2,Europe,2025-07-05T00:00:00,453398,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453401,150,50
1,101,2,North America,2025-07-01T00:00:00,453404,2400,1200
4,102,1,North America,2025-07-04T00:00:00,453407,900,900
2,103,1,North America,2025-07-02T00:00:00,453410,200,200
5,105,2,Europe,2025-07-05T00:00:00,453413,700,350
3,104,3,Latin America,2025-07-03T00:00:00,453416,150,50
2,103,1,North America,2025-07-02T00:00:00,453420,200,200
4,102,1,North America,2025-07-04T00:00:00,455896,900,900
5,105,2,Europe,2025-07-05T00:00:00,455897,700,350
1,101,2,North America,2025-07-01T00:00:00,455898,2400,1200
2,103,1,North America,2025-07-02T00:00:00,455899,200,200
3,104,3,Latin America,2025-07-03T00:00:00,455900,150,50
4,102,1,North America,2025-07-04T00:00:00,455901,900,900
5,105,2,Europe,2025-07-05T00:00:00,455902,700,350
1,101,2,North America,2025-07-01T00:00:00,455903,2400,1200
2,103,1,North America,2025-07-02T00:00:00,455904,200,200
3,104,3,Latin America,2025-07-03T00:00:00,455905,150,50
4,102,1,North America,2025-07-04T00:00:00,455906,900,900
1,101,2,North America,2025-07-01T00:00:00,455908,2400,1200
4,102,1,North America,2025-07-04T00:00:00,455911,900,900
2,103,1,North America,2025-07-02T00:00:00,455914,200,200
5,105,2,Europe,2025-07-05T00:00:00,455917,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455920,150,50
1,101,2,North America,2025-07-01T00:00:00,455923,2400,1200
5,105,2,Europe,2025-07-05T00:00:00,455927,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455930,150,50
1,101,2,North America,2025-07-01T00:00:00,455933,2400,1200
4,102,1,North America,2025-07-04T00:00:00,455936,900,900
2,103,1,North America,2025-07-02T00:00:00,455939,200,200
5,105,2,Europe,2025-07-05T00:00:00,455942,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455945,150,50
2,103,1,North America,2025-07-02T00:00:00,455949,200,200
5,105,2,Europe,2025-07-05T00:00:00,455952,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455955,150,50
1,101,2,North America,2025-07-01T00:00:00,455958,2400,1200
5,105,2,Europe,2025-07-05T00:00:00,455961,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455964,150,50
1,101,2,North America,2025-07-01T00:00:00,455968,2400,1200
4,102,1,North America,2025-07-04T00:00:00,455971,900,900
2,103,1,North America,2025-07-02T00:00:00,455974,200,200
5,105,2,Europe,2025-07-05T00:00:00,455977,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455980,150,50
2,103,1,North America,2025-07-02T00:00:00,455984,200,200
5,105,2,Europe,2025-07-05T00:00:00,455987,700,350
3,104,3,Latin America,2025-07-03T00:00:00,455990,150,50
1,101,2,North America,2025-07-01T00:00:00,455993,2400,1200
4,102,1,North America,2025-07-04T00:00:00,455996,900,900
2,103,1,North America,2025-07-02T00:00:00,455999,200,200
2,103,1,North America,2025-07-02T00:00:00,456003,200,200
5,105,2,Europe,2025-07-05T00:00:00,456006,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456009,150,50
1,101,2,North America,2025-07-01T00:00:00,456012,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456015,900,900
2,103,1,North America,2025-07-02T00:00:00,456018,200,200
1,101,2,North America,2025-07-01T00:00:00,456022,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456025,900,900
2,103,1,North America,2025-07-02T00:00:00,456028,200,200
2,103,1,North America,2025-07-02T00:00:00,456031,200,200
5,105,2,Europe,2025-07-05T00:00:00,456034,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456037,150,50
2,103,1,North America,2025-07-02T00:00:00,456041,200,200
5,105,2,Europe,2025-07-05T00:00:00,456044,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456047,150,50
1,101,2,North America,2025-07-01T00:00:00,456050,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456053,900,900
2,103,1,North America,2025-07-02T00:00:00,456056,200,200
5,105,2,Europe,2025-07-05T00:00:00,456059,700,350
2,103,1,North America,2025-07-02T00:00:00,456061,200,200
3,104,3,Latin America,2025-07-03T00:00:00,456062,150,50
4,102,1,North America,2025-07-04T00:00:00,456063,900,900
5,105,2,Europe,2025-07-05T00:00:00,456064,700,350
1,101,2,North America,2025-07-01T00:00:00,456065,2400,1200
2,103,1,North America,2025-07-02T00:00:00,456066,200,200
3,104,3,Latin America,2025-07-03T00:00:00,456067,150,50
4,102,1,North America,2025-07-04T00:00:00,456068,900,900
5,105,2,Europe,2025-07-05T00:00:00,456069,700,350
1,101,2,North America,2025-07-01T00:00:00,456070,2400,1200
2,103,1,North America,2025-07-02T00:00:00,456071,200,200
4,102,1,North America,2025-07-04T00:00:00,456073,900,900
2,103,1,North America,2025-07-02T00:00:00,456076,200,200
5,105,2,Europe,2025-07-05T00:00:00,456079,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456082,150,50
1,101,2,North America,2025-07-01T00:00:00,456085,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456088,900,900
3,104,3,Latin America,2025-07-03T00:00:00,456092,150,50
1,101,2,North America,2025-07-01T00:00:00,456095,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456098,900,900
2,103,1,North America,2025-07-02T00:00:00,456101,200,200
5,105,2,Europe,2025-07-05T00:00:00,456104,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456107,150,50
2,103,1,North America,2025-07-02T00:00:00,456111,200,200
5,105,2,Europe,2025-07-05T00:00:00,456114,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456117,150,50
1,101,2,North America,2025-07-01T00:00:00,456120,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456123,900,900
2,103,1,North America,2025-07-02T00:00:00,456126,200,200
1,101,2,North America,2025-07-01T00:00:00,456130,2400,1200
4,102,1,North America,2025-07-04T00:00:00,456133,900,900
2,103,1,North America,2025-07-02T00:00:00,456136,200,200
5,105,2,Europe,2025-07-05T00:00:00,456139,700,350
4,102,1,North America,2025-07-04T00:00:00,456142,900,900
3,104,3,Latin America,2025-07-03T00:00:00,456146,150,50
5,105,2,Europe,2025-07-05T00:00:00,456149,700,350
3,104,3,Latin America,2025-07-03T00:00:00,456152,150,50
